,Unnamed: 0,struct,comp,E_P0,V_P0,Vf_P0,B0,BP0,c1s,Ncontent,Hcontent
700,700,cf421,Lu8 H9 N1,-0.6208030509183623,13.798448111032606,-3.1584268889673948,69.72005563825967,4.458523868483,-5.095758463840858,1.0,9.0
701,701,cf613,Lu8 H13 N8,-0.5991126048290332,10.32583358384334,-4.6764077954670045,62.185154144153294,5.172929608483285,-6.086049380214088,8.0,13.0
702,702,cf1027,Lu8 N1 H2,-0.4539162726551611,21.231785744487777,-2.306282437330403,57.01025638609376,4.033038375709808,-2.704971040840662,1.0,2.0
703,703,cf283,Lu8 H8 N6,-1.0543593496159618,10.083751851408309,-6.845907239500781,240.38347639445607,24.589403859484445,-27.636130642785112,6.0,8.0
704,704,cf21,Lu8 H3 N5,-1.2918258048694042,13.835345615869493,-6.452701259130507,119.7342932652749,4.442525796163185,-8.727523489628073,5.0,3.0
705,705,cf284,Lu8 H16 N2,-0.7634806305622288,9.877949561060792,-4.210415823554594,77.74263350270216,4.387903710151665,-7.935802804730026,2.0,16.0
706,706,cf19,Lu8 H13 N2,-0.7647203978077691,11.395615736662952,-3.6675364372500905,58.967889746013206,13.372771931023268,-5.439427196113924,2.0,13.0
707,707,cf426,Lu8 N5 H6,-1.1896546356576054,11.13064600829454,-6.998498728547562,174.63553141035243,21.889697326572787,-17.688770741896573,5.0,6.0
708,708,cf270,Lu8 H9 N1,-0.6277960279605597,13.79536571804597,-3.16150928195403,19.844294057146687,19.00264559329729,-1.5787566642730528,1.0,9.0
709,709,cf419,Lu8 H15 N4,-0.8140446330346296,10.184795360960676,-4.230760194594878,106.69588745367123,12.918248124565322,-10.979934005440096,4.0,15.0
710,710,cf26,Lu8 H14 N4,-0.8243946409163002,10.602995894587654,-4.112581028489267,90.27307345603084,16.890519538106695,-9.180667131245867,4.0,14.0
711,711,cf86,Lu8 H8 N3,-0.8567335751653636,13.025464779610957,-4.245390483546939,61.7650785798966,8.758905673858786,-4.858093979003367,3.0,8.0
712,712,cf5,Lu8 H8 N6,-1.0522772117943864,11.296435794528124,-5.633223296380967,90.30289187933992,6.585554920935285,-8.116802878781808,6.0,8.0
713,713,cf1279,Lu8 H19 N1,-0.7079868280062718,9.225650821736062,-4.037697392549654,96.74805919216452,3.814726178927842,-10.55858947287987,1.0,19.0
714,714,cf72,Lu8 H7 N2,-0.769422908907633,13.841140373867272,-4.203712567309198,73.1640696461987,6.60573761244196,-5.36763288535278,2.0,7.0
715,715,cf486,Lu8 N5 H7,-0.9793435945110104,11.049924760288928,-6.50351273971107,280.7710144372909,25.45807997729961,-29.73859325665344,5.0,7.0
716,716,cf1410,Lu8 H12 N3,-0.8664813830881662,10.740313556755002,-4.677349486723257,71.69391195049467,4.237081252919211,-6.728059494596972,3.0,12.0
717,717,cf472,Lu8 H9 N7,-0.915328534509778,11.142497375407048,-5.267346374592951,82.95927334741333,1.973365567082693,-7.4682884918811,7.0,9.0
718,718,cf224,Lu8 H13 N3,-0.8601206929985589,10.258441701768747,-4.792443714897916,83.7934539563953,4.967052194208613,-8.249647156147425,3.0,13.0
719,719,cf678,Lu8 H12 N8,-0.7008373400811772,10.467034510253487,-4.834751204032224,74.41213084231059,3.473640301480537,-7.152059347108473,8.0,12.0
720,720,cf75,Lu8 N8 H3,-1.2983697925389464,12.250694278334144,-7.165884669034275,111.36011726493363,5.874417834257675,-9.20691048175506,8.0,3.0
721,721,cf812,Lu8 N7 H9,-0.8972656677427343,10.814592886114973,-5.595250863885028,69.45731061337779,6.389535406665138,-6.516664302823874,7.0,9.0
722,722,cf81,Lu8 H6 N7,-1.1315654949000982,13.0879371589333,-4.721169983923844,80.66456591127142,10.098049646505617,-6.355720057944216,7.0,6.0
723,723,cf647,Lu8 N8 H6,-1.1048530422426253,12.390216640634604,-5.280692450274487,76.47263149648046,1.010309067640169,-6.182693036681457,8.0,6.0
724,724,cf475,Lu8 H7 N3,-0.8381113881275977,13.462326936870996,-4.400520285351226,67.33025912083255,9.608520635384233,-5.144790402553563,3.0,7.0
725,725,cf824,Lu8 H16 N8,-0.4965089135971539,8.800161708589934,-5.415775791410065,96.9202306586484,5.481884882742873,-11.140734068785868,8.0,16.0
726,726,cf43,Lu8 N4 H8,-1.2126220260812262,11.380916154048183,-5.764833845951818,128.9953062153172,4.296671539218815,-11.425872795231772,4.0,8.0
727,727,cf488,Lu8 H20 N2,-0.659287712496977,8.771910552262295,-4.320006114404373,80.02950264393309,5.075618317654297,-9.217273973204987,2.0,20.0
728,728,cf443,Lu8 H22 N2,-0.5630694505034626,8.374975882763138,-4.312133492236862,39.050681386214286,17.891334447827944,-5.069084295991372,2.0,22.0
729,729,cf215,Lu8 H9 N4,-0.9895088027149628,11.16566788598614,-5.478617828299572,101.2472474306352,4.997681945767485,-9.158923607613264,4.0,9.0
730,730,cf44,Lu8 H10 N6,-1.0708264155546203,10.360530369119694,-5.709573797546973,92.93416233964837,6.247122697312502,-9.096877061326555,6.0,10.0
731,731,cf649,Lu8 N4 H11,-0.9504240871636126,11.212844024434329,-4.559329888609148,62.66046713160662,0.569800919215067,-5.595244617959881,4.0,11.0
732,732,cf823,Lu8 H10 N8,-0.9464576841469702,11.955488537639855,-4.014511462360146,137.70339216819315,21.32696890475648,-12.914633634544971,8.0,10.0
733,733,cf682,Lu8 H5 N8,-1.0802077949060949,12.97059846133746,-5.226782491043493,109.11464240227842,5.01351761603502,-8.497463241693511,8.0,5.0
734,734,cf1042,Lu8 N4 H3,-1.091794957469877,15.2717419127567,-5.384258087243304,90.80842013219356,6.668660094492063,-6.039413519665794,4.0,3.0
735,735,cf1270,Lu8 H6 N2,-0.728429589429652,15.174245157511834,-3.5849735924881685,65.34722951156208,5.375175062803222,-4.354760929407845,2.0,6.0
736,736,cf212,Lu8 H3 N3,-0.8988549500687181,15.141914550202104,-5.93460330694075,124.27887740410476,22.39769732907425,-9.300238642384604,3.0,3.0
737,737,cf1284,Lu8 N4 H10,-0.9734247802877112,11.424819259512851,-4.763589831396238,95.76337995301358,3.52916849360439,-8.43366896388147,4.0,10.0
738,738,cf444,Lu8 H10 N3,-0.8296698582146617,11.636731081685175,-4.619280823076731,78.33438043954942,4.957055237022782,-6.798534754781614,3.0,10.0
739,739,cf427,Lu8 H10 N4,-0.9635125261384846,10.44122177510434,-5.747187315804751,91.14149359456589,8.85548892986221,-8.946938119704424,4.0,10.0
740,740,cf18,Lu8 H15 N2,-0.8089635835622903,10.554427776495643,-3.832872223504357,91.054801259715,4.140956506393744,-8.693288478828954,2.0,15.0
741,741,cf271,Lu8 H11,-0.587163546733791,13.238305899992511,-2.745115152639068,75.86625409851375,3.609199981706206,-5.767180398978417,0.0,11.0
742,742,cf285,Lu8 H9 N6,-0.9902809056075056,11.150784733404818,-5.330410918769095,80.06970513982985,5.047014270380382,-7.253912181811874,6.0,9.0
743,743,cf27,Lu8 H18 N6,-0.593317088472304,8.983715022874165,-4.722613102125836,87.18320818072878,5.10977496190028,-9.805459070765435,6.0,18.0
744,744,cf418,Lu8 N3 H10,-0.9626649299565804,10.447349961030888,-5.8086619437310185,353.07944171634887,20.256437810948707,-37.51303382798792,3.0,10.0
745,745,cf612,Lu8 H9 N8,-0.6449943222058937,10.942235799019992,-5.40196420098001,62.975757430834,16.788867457847672,-6.201002833319549,8.0,9.0
746,746,cf420,Lu8 H6 N7,-1.0166691926507545,11.833658077379791,-5.9754490654773535,20.6863656592062,5.280602792797857,-1.7671850263636686,7.0,6.0
747,747,cf1489,Lu8 N4 H13,-0.8214412926218938,10.841371451674712,-4.198228548325287,63.84117673306498,9.415520294156297,-6.051768480216699,4.0,13.0
748,748,cf20,Lu8 H10,-0.3931909159105594,12.955381640846452,-3.548507248042436,68.17602681889245,4.175077829512645,-5.303172416578441,0.0,10.0
749,749,cf249,Lu8 H11 N4,-0.9440308274301376,10.808118059065388,-4.96405585397809,76.92371455264353,3.863917394785131,-7.166763756241963,4.0,11.0
750,750,cf847,Lu8 H13 N4,-0.8836824048170819,11.277948903888522,-3.761651096111477,72.39645403202739,5.980876400869238,-6.50410679431097,4.0,13.0
751,751,cf1222,Lu8 H10 N1,-0.6500376086845981,13.31298830361051,-3.0995774858631737,69.71108464400312,3.910309095771379,-5.273378282336066,1.0,10.0
752,752,cf1474,Lu8 N4 H7,-0.9581490440315592,12.878326162483344,-4.821673837516657,51.05507764458224,6.963294570192885,-4.03103732719376,4.0,7.0
753,753,cf1480,Lu8 H17 N4,-0.6748267597386388,9.25343629410476,-4.624149912791791,90.115243392783,4.077453085273727,-9.811612721519744,4.0,17.0
754,754,cf416,Lu8 H13 N5,-0.8552482961525899,9.826256513531998,-5.202926178775693,92.06557859283576,9.482822603286088,-9.632026834832756,5.0,13.0
755,755,cf885,Lu8 N8 H10,-0.8772779591622216,10.273712694974405,-5.696287305025596,66.06855551497725,5.185397229748776,-6.499167263997097,8.0,10.0
756,756,cf16,Lu8 N6 H12,-0.7896519944512804,10.692105686364751,-4.650682775173712,80.26181583974032,2.98852577507098,-7.543935676721706,6.0,12.0
757,757,cf247,Lu8 H4 N4,-1.06343618201754,14.458025490612998,-5.320412009387001,89.42901826695562,7.185977867385935,-6.29477903005513,4.0,4.0
758,758,cf849,Lu8 H12 N6,-0.8575153021676949,9.55096422699316,-5.791824234545299,95.31661468143724,11.09617973280783,-10.3467607868287,6.0,12.0
759,759,cf411,Lu8 N8 H10,-0.7744084324132507,10.375499859005696,-5.594500140994304,94.1566288137078,17.758532271591992,-9.85477817520077,8.0,10.0
760,760,cf1017,Lu8 H8 N2,-0.7477798025728488,13.754023814825254,-3.655837296285856,76.90994384379209,4.1641576347296,-5.6350101020110674,2.0,8.0
761,761,cf278,Lu8 H10 N7,-0.9304703306162264,10.560160606987711,-5.45788939301229,77.72772349881119,4.9741699920961,-7.433976845933372,7.0,10.0
762,762,cf882,Lu8 H10 N8,-0.7938791124699771,10.109898427544389,-5.860101572455613,90.82305189494502,10.345861576484356,-9.276065933255312,8.0,10.0
763,763,cf1088,Lu8 N4 H9,-1.0032720992250168,11.432457572737816,-5.2118281415479,55.18641899831592,16.45432757485892,-5.187377238204778,4.0,9.0
764,764,cf822,Lu8 N8 H8,-1.0002829938415136,11.050011919121935,-5.699571414211398,106.01194327612582,3.407305776575682,-9.6502301444915,8.0,8.0
765,765,cf213,Lu8 N5 H13,-0.8426476986015377,10.491797831023293,-4.537384861284398,51.032532989730825,17.66216868917976,-5.277838981924923,5.0,13.0
766,766,cf677,Lu8 H8 N6,-0.9079767228077716,12.014569907741322,-4.915089183167768,71.16081755767861,0.171077424448933,-5.928117515632826,6.0,8.0
767,767,cf1271,Lu8 H14 N1,-0.7069257527549305,11.099037689409224,-3.6096036149386017,85.6688673415453,3.997566005255669,-7.774902689625702,1.0,14.0
768,768,cf1043,Lu8 H16 N1,-0.7390461457305355,10.30025604611494,-3.7608939538850583,91.11798973834672,4.030039679728035,-8.911462036405295,1.0,16.0
769,769,cf489,Lu8 H9 N2,-0.7759395012322593,12.014151204794894,-4.827559321520897,78.72026726865941,16.842228325513762,-7.062713292024524,2.0,9.0
770,770,cf1249,Lu8 H15 N4,-0.7897332843055699,9.107748741073564,-5.307806814481991,53.985596119619714,16.943103316356666,-6.394303034716328,4.0,15.0
771,771,cf825,Lu8 H12 N8,-0.6454497596730236,10.452966217992548,-4.8488194962931646,74.90204852941393,0.927355301067411,-7.177321750011463,8.0,12.0
772,772,cf1276,Lu8 H16 N4,-0.6995440067174579,9.510336286408116,-4.62662799930617,69.38731162280105,2.144798658087523,-7.320594135113204,4.0,16.0
773,773,cf89,Lu8 H5 N6,-1.2659081920566295,12.91368298029968,-5.644606493384532,88.14571408683771,2.870954700185957,-6.858023024024989,6.0,5.0
774,774,cf442,Lu8 N6 H2,-1.5112279631312049,13.659967245267056,-7.137689004732946,139.51387005645114,4.060632213458865,-10.289500497182738,6.0,2.0
775,775,cf670,Lu8 N8 H8,-0.9174508173776608,10.604631177265292,-6.144952156068041,114.82693074481064,5.316050352606746,-10.947440154886811,8.0,8.0
776,776,cf1282,Lu8 H14 N3,-0.808941914953175,10.933083611264044,-3.780366388735954,85.52443306200334,4.231292544795178,-7.884341949792926,3.0,14.0
777,777,cf80,Lu8 H5 N7,-1.1718127678293968,12.275089525483256,-6.093722974516746,102.50034043478556,4.479306046717744,-8.4218321277638,7.0,5.0
778,778,cf3,Lu8 H11 N1,-0.666576382333733,12.442127471233464,-3.4805600287665373,71.8522639016847,5.590339052860893,-5.843677260113606,1.0,11.0
779,779,cf74,Lu8 N4 H13,-0.8915237096964848,11.159742495581646,-3.879857504418353,87.42976659850461,4.563330344936579,-7.903352163704231,4.0,13.0
780,780,cf813,Lu8 N8,-1.992113674325992,13.233981735214568,-8.582893264785431,181.03086094007543,4.135982137437613,-13.78391063022518,8.0,0.0
781,781,cf222,Lu8 H15 N3,-0.8752200199557522,9.698769836311364,-4.7032013175347895,85.47863370408595,5.140851695073448,-8.905793730659376,3.0,15.0
782,782,cf474,Lu8 H7 N2,-0.8154922218442046,13.267472467157408,-4.777380474019062,127.67497902330636,15.63531226450568,-10.276962292612389,2.0,7.0
783,783,cf646,Lu8 H6 N8,-1.1492150100794705,12.564594603895667,-5.106314487013422,31.820259309879056,12.448122761215636,-2.6465733502524635,8.0,6.0
784,784,cf73,Lu8 H11 N3,-0.8214561682967045,11.464661886758956,-4.353122204150137,9.251285868261787,28.739144054282853,-0.9812320690707972,3.0,11.0
785,785,cf87,Lu8 N7 H8,-1.0158125160397384,11.42175116098582,-5.4139553607533095,59.930187731855845,7.969335291652289,-5.356890843868263,7.0,8.0
786,786,cf473,Lu8 H6 N3,-0.8957356443039745,14.15801371402501,-4.366471580092637,74.43266533007473,8.044854357850625,-5.36909485295934,3.0,6.0
787,787,cf1081,Lu8 H6 N2,-0.7081992304456435,15.009017631467756,-3.750201118532246,64.60021625933982,5.036751469859674,-4.347883867493049,2.0,6.0
788,788,cf1075,Lu8 H1 N3,-0.8327820797009432,19.12645409758416,-4.360316735749175,76.36320529855365,23.870816931214367,-4.593161424166588,3.0,1.0
789,789,cf1411,Lu8 H10 N3,-0.8836633829847588,11.442139968896155,-4.81387193586575,47.80087525707293,13.750760457748855,-4.402395582442012,3.0,10.0
790,790,cf487,Lu8 N4 H8,-0.990955368339928,10.824496249196937,-6.321253750803064,138.8212550424749,17.64609541533529,-13.913924043957882,4.0,8.0
791,791,gs209,Lu8 N8,-1.4865702253182462,13.592540391744992,-8.224334608255008,445.70470386913945,23.46059261437104,-37.56136133751931,8.0,0.0
792,792,gs22,H12 Lu8,-0.5806575857037387,12.345083226404576,-3.169916773595422,76.06984957477619,3.919246394296422,-6.205700289395796,0.0,12.0
793,793,gs494,H2 Lu8 N2,-0.6964209559616089,20.32764873134589,-2.479642935320778,57.502894442331495,4.419012204971635,-2.8525771283641714,2.0,2.0
794,794,gs460,H22 Lu8,-0.5923847766044976,8.344286212770784,-4.2040471205625485,89.89762029252275,4.291676054881457,-10.860403503204388,0.0,22.0
795,795,gs236,H12 Lu8 N2,-0.7463412650454715,11.933856668117722,-3.513302422791368,92.81040831573524,3.825538008503295,-7.8304725145999425,2.0,12.0
796,796,gs458,Lu8 N2,-0.4751111090779886,25.509216626374727,-0.5365333736252722,65.2139497023369,3.624169402345869,-2.572799574338398,2.0,0.0
797,797,gs467,H22 Lu8,-0.5923920802694435,8.344401807072419,-4.203931526260914,89.87450805069119,4.295570705793561,-10.85757286277488,0.0,22.0
798,798,gs493,H2 Lu8 N2,-0.696478983504979,20.32868396435499,-2.478607702311677,57.565529371358046,4.402482559732467,-2.855411500046209,2.0,2.0
799,799,gs13,H18 Lu8,-0.680761006289126,9.55902276790702,-3.9021310782468257,96.98486411272592,3.775030420740113,-10.214315862136845,0.0,18.0
800,800,gs451,Lu8 N2,-0.646815593203064,20.633040339608765,-5.412709660391232,287.0516129977872,21.367979776181905,-15.605343688139593,2.0,0.0
801,801,gs207,Lu8 N8,-1.3573030551388,14.706400797610168,-7.110474202389831,85.88498368051978,11.290748764444858,-6.061348863163662,8.0,0.0
802,802,gs469,H22 Lu8,-0.5923644502462897,8.343865388170117,-4.204467945163215,89.23373342080082,4.473456569134098,-10.786009211350429,0.0,22.0
803,803,gs14,H18 Lu8,-0.6807180001498916,9.559475385691464,-3.9016784604623833,96.83479627659928,3.777948276030791,-10.198100016968446,0.0,18.0
804,804,gs200,Lu8 N8,-1.6667711083582617,13.862602486674968,-7.954272513325032,149.09234098923855,5.218813695012635,-10.870389232670057,8.0,0.0
805,805,gs456,Lu8 N2,-0.6467229260262684,20.633201885427788,-5.412548114572212,286.8132546230348,21.35767884252875,-15.5907133926035,2.0,0.0
806,806,gs254,H20 Lu8 N4,-0.6158549833749021,8.626068866192417,-4.570649883807583,86.2952418926223,5.132552344960984,-10.10868738027902,4.0,20.0
807,807,gs402,Lu8 N6,-1.6811384318747773,15.40104176720908,-7.422708232790923,136.5356586625823,3.739855575694156,-8.924378650520424,6.0,0.0
808,808,gs78,H12 Lu8 N8,-0.854675905509274,9.968931961191922,-5.332853753093791,94.69824611097506,3.551900229541059,-9.558342212001198,8.0,12.0
809,809,gs405,Lu8 N6,-1.6476816828996692,15.29336299766759,-7.530387002332412,142.04738050047408,3.619521669498007,-9.347340452769814,6.0,0.0
810,810,gs253,H20 Lu8 N4,-0.6563272805174165,8.564891298306826,-4.631827451693175,70.50446857813887,13.33405974124827,-8.650883692548783,4.0,20.0
811,811,gs47,H2 Lu8 N4,-1.057651438083017,15.09734320405251,-6.5615853673760585,134.34208244268163,23.29154949207276,-10.175232736811134,4.0,2.0
812,812,gs298,H4 Lu8,-0.3243826399363267,20.72006490683624,-0.7282684264970953,54.74825329812146,3.569441367770179,-2.658802800200018,0.0,4.0
813,813,gs433,H14 Lu8,-0.6650012048266944,11.418476765593532,-3.2874323253155584,86.90612906384378,3.777377810821902,-7.662377022021527,0.0,14.0
814,814,gs291,H4 Lu8,-0.3243780778235911,20.71992525463368,-0.7284080786996535,54.749258936767326,3.571199343249121,-2.658880438794443,0.0,4.0
815,815,gs71,H12 Lu8 N8,-0.94695559394365,10.388097511524023,-4.913688202761689,72.78838542920535,5.631299408247487,-7.091267396732109,8.0,12.0
816,816,gs85,H4 Lu8 N6,-1.3589049998416969,12.336390266305964,-6.885415289249592,131.95712820999609,2.750550027536145,-10.744556035974904,6.0,4.0
817,817,gs296,H4 Lu8,-0.3243764970999716,20.71987373340696,-0.7284595999263767,54.75002422653964,3.569664483731714,-2.658914716942405,0.0,4.0
818,818,gs434,H14 Lu8,-0.6650010228583018,11.418778045779275,-3.287131045129814,86.89825529779398,3.768434535772684,-7.661315036128117,0.0,14.0
819,819,gs49,H2 Lu8 N4,-1.0984208805831648,15.162314480245184,-6.4966140911833845,96.32038839357624,21.430590332700888,-7.13004205992467,4.0,2.0
820,820,gs262,H10 Lu8 N8,-1.027143460581451,10.380563033352708,-5.589436966647294,116.4819981688398,24.34830478479603,-12.974951632707418,8.0,10.0
821,821,gs82,H4 Lu8 N6,-1.2477177575015554,13.802639216771022,-5.4191663387845335,92.68097543241528,6.245146810334337,-6.8096435295717725,6.0,4.0
822,822,gs76,H12 Lu8 N8,-0.855653422747959,9.912708805732752,-5.389076908552959,130.3044783368177,22.582171204527448,-14.922811148247913,8.0,12.0
823,823,gs15,H18 Lu8,-0.6807349584884762,9.559320882359158,-3.901832963794689,96.90145397287232,3.783936761679542,-10.205432914068634,0.0,18.0
824,824,gs468,H22 Lu8,-0.5923629771059495,8.343644807790021,-4.204688525543312,89.2430415160754,4.481189048694279,-10.787647031452131,0.0,22.0
825,825,gs201,Lu8 N8,-1.6668137216611283,13.860926305687409,-7.955948694312591,150.46723180281276,5.067741155075591,-10.966954048484295,8.0,0.0
826,826,gs457,Lu8 N2,-0.6469871140259784,20.63233453223112,-5.41341546776888,287.66847295215115,21.39184226195552,-15.643018327622755,2.0,0.0
827,827,gs239,H12 Lu8 N2,-0.7678884132388206,12.385620887651294,-3.061538203257796,107.19147253118648,11.11615448125534,-8.973749897027988,2.0,12.0
828,828,gs12,H18 Lu8,-0.6806896626742225,9.560655810688324,-3.900498035465522,96.7336067403116,3.73243739767756,-10.18506863149896,0.0,18.0
829,829,gs450,Lu8 N2,-0.6471040484757395,20.631683995473093,-5.414066004526904,288.1410799552645,21.416423218785308,-15.672935671571867,2.0,0.0
830,830,gs206,Lu8 N8,-1.4865339527241304,13.592089688315356,-8.224785311684643,445.9721897873629,23.478169427499115,-37.59202856764772,8.0,0.0
831,831,gs459,Lu8 N2,-0.6468401178310159,20.632959773690807,-5.412790226309193,287.13264560140925,21.366312968650647,-15.60955876740449,2.0,0.0
832,832,gs492,H2 Lu8 N2,-0.6964106062187057,20.3282007867134,-2.4790908799532665,57.4818864648035,4.404705500599268,-2.851347432719054,2.0,2.0
833,833,gs230,H12 Lu8 N2,-0.6797465232613665,11.808736860224304,-3.6384222306847858,88.2206940414939,3.918257990152595,-7.523816960932709,2.0,12.0
834,834,gs466,H22 Lu8,-0.5923509821950574,8.343860364322177,-4.204472969011156,89.32395915967281,4.443433796240808,-10.796040133934492,0.0,22.0
835,835,gs208,Lu8 N8,-1.486548610434511,13.592647463984587,-8.224227536015412,445.46031124752847,23.45449087925881,-37.53808577877355,8.0,0.0
836,836,gs461,H22 Lu8,-0.5923570924865392,8.343579662147231,-4.2047536711861015,89.21209872954678,4.487895736910249,-10.784188404260552,0.0,22.0
837,837,gs495,H2 Lu8 N2,-0.6964532728719254,20.32940219901993,-2.477889467646736,57.518772954570416,4.38397611790622,-2.8528493863792286,2.0,2.0
838,838,gs435,H14 Lu8,-0.6589443191260216,11.429623925056084,-3.2762851658530057,86.22007504000099,3.794299191765873,-7.594786059578461,0.0,14.0
839,839,gs297,H4 Lu8,-0.3243708181665473,20.720110765839905,-0.7282225674934276,54.741345862306375,3.56792223082103,-2.6584520651186936,0.0,4.0
840,840,gs77,H12 Lu8 N8,-0.8455622375929254,9.91769447791069,-5.3840912363750215,69.42705350273752,12.957734027025372,-7.338905846944985,8.0,12.0
841,841,gs290,H4 Lu8,-0.3243821741525607,20.720002602561017,-0.7283307307723158,54.751862271912245,3.569190023048539,-2.658984507102036,0.0,4.0
842,842,gs432,H14 Lu8,-0.6589376872037643,11.429404749314582,-3.2765043415945083,86.19187087314614,3.803702533479358,-7.592620654451421,0.0,14.0
843,843,gs84,H4 Lu8 N6,-1.2492068884748733,14.133893379925702,-5.087912175629855,70.15115957850759,0.675628568398156,-4.970054360845301,6.0,4.0
844,844,gs70,H12 Lu8 N8,-0.9439573991548968,10.326491688573087,-4.975294025712624,32.907176056861424,16.928526838329955,-3.4372707317063806,8.0,12.0
845,845,gs79,H12 Lu8 N8,-0.7483810764232268,10.993844130721628,-4.307941583564083,15.921898869276168,44.48335553970973,-2.210160246592974,8.0,12.0
846,846,gs252,H20 Lu8 N4,-0.6761046847032048,8.783931355649335,-4.412787394350666,59.685390209591326,11.315388917509344,-7.0533956496616295,4.0,20.0
847,847,gs299,H4 Lu8,-0.3243893105439686,20.72001716503785,-0.7283161682954832,54.756552054793154,3.569568779377841,-2.6592127380233928,0.0,4.0
848,848,gs46,H2 Lu8 N4,-1.057648231251473,15.098938869316104,-6.559989702112465,134.20266075160356,23.219001966511968,-10.155980507117471,4.0,2.0
849,849,gs255,H20 Lu8 N4,-0.6160173970229152,8.617829776061171,-4.578888973938829,85.98940711293578,5.225401674886826,-10.085334698543658,4.0,20.0
850,850,gs403,Lu8 N6,-1.681140885111485,15.401152882330711,-7.42259711766929,136.543571823736,3.734994665016065,-8.924727305729474,6.0,0.0
851,851,gs41,H2 Lu8 N4,-1.072446471289108,17.651595196969005,-4.007333374459563,70.17440674039203,8.289446710622725,-4.06438961283121,4.0,2.0
852,852,gs6,H20 Lu8,-0.633639837480067,8.977718410779717,-3.9944244463631406,88.98101061091795,4.02385664807224,-9.984295244061755,0.0,20.0
853,853,gs318,H10 Lu8 N4,-0.9694066920439416,10.999364356601925,-5.189044734307165,72.58512597814719,10.581136919700723,-6.822412903106079,4.0,10.0
854,854,gs115,H16 Lu8 N2,-0.767583396918221,10.490383980909751,-3.5979814037056337,83.19631256810078,0.39463010766332,-7.939279806818135,2.0,16.0
855,855,gs327,H18 Lu8 N6,-0.7190839192185194,9.41970344084616,-4.286624684153841,50.02911535629226,10.808180557079066,-5.497656435369532,6.0,18.0
856,856,gs1,H20 Lu8,-0.639322079170857,8.836525638570965,-4.135617218571893,93.64887363624612,5.111988898655826,-10.70816264624045,0.0,20.0
857,857,gs112,H16 Lu8 N2,-0.7765032294561164,10.264971761484308,-3.823393623131077,87.62873834893287,4.115098954215433,-8.601532390275944,2.0,16.0
858,858,gs329,H18 Lu8 N6,-0.7745469830242655,10.009980182334884,-3.696347942665117,68.30349902833011,14.919518520452892,-7.249124000735354,6.0,18.0
859,859,gs8,H20 Lu8,-0.6336614095380355,8.977759022825184,-3.9943838343176736,89.04076539404063,4.016910083960435,-9.990779619040431,0.0,20.0
860,860,gs316,H10 Lu8 N4,-0.9491990179674096,11.272567878490252,-4.915841212418839,87.99406877760131,5.597366626960872,-7.899157534274936,4.0,10.0
861,861,gs311,H10 Lu8 N4,-0.9361533789944422,11.565154490009052,-4.623254600900039,79.00758179346128,5.707249124118333,-6.915480584699574,4.0,10.0
862,862,gs183,H18 Lu8 N4,-0.7397279838357159,9.648140289052382,-3.9873597109476178,77.5388043358005,5.623703743971779,-8.133221852040677,4.0,18.0
863,863,gs345,H6 Lu8 N6,-1.1042889440890575,11.545617451699725,-6.415507548300276,84.28828529272178,15.384183792524912,-7.781980807787189,6.0,6.0
864,864,gs177,H12 Lu8 N6,-0.8358276929334701,10.085062500548933,-5.257725960989527,67.59531642872412,10.31135921464703,-6.919483906776982,6.0,12.0
865,865,gs513,H2 Lu8,-0.1917368793976493,24.29507962384105,-0.1199203761589473,47.97135380394816,3.186287829472714,-1.9851688670844965,0.0,2.0
866,866,gs148,H20 Lu8 N2,-0.7127093959362052,8.993446796075576,-4.098469870591092,89.70125487419457,3.830991794902306,-10.04269412721484,2.0,20.0
867,867,gs514,H2 Lu8,-0.1917272915816283,24.295179343983555,-0.1198206560164408,47.95663578515823,3.190741028265126,-1.984570733407296,0.0,2.0
868,868,gs170,H12 Lu8 N6,-0.8548431867692181,11.151932928456326,-4.190855533082135,69.02965091213439,8.291462464561961,-6.328341598668489,6.0,12.0
869,869,gs184,H18 Lu8 N4,-0.7690337414426419,9.806352591710455,-3.829147408289545,60.00847248232695,6.294716500069843,-6.206926921566425,4.0,18.0
870,870,gs389,H3 Lu8 N8,-1.033804822040685,13.593182440737346,-5.823396506631073,84.57459539393821,4.531285305169654,-6.276052675621031,8.0,3.0
871,871,gs146,H20 Lu8 N2,-0.7127076084162884,8.993539048662443,-4.098377618004226,89.69988087692896,3.827255210355478,-10.042345652654529,2.0,20.0
872,872,gs374,H8 Lu8,-0.5082058469515687,15.533462811301304,-2.206537188698695,66.77623959965345,3.566386882640164,-4.325711604128069,0.0,8.0
873,873,gs522,H14 Lu8 N4,-0.906700445113529,9.982385668345549,-4.733191254731373,66.10576134705757,1.35585607249215,-6.636604658104285,4.0,14.0
874,874,gs179,H12 Lu8 N6,-0.7989559173505628,10.845887819658554,-4.496900641879906,71.8041722047206,4.057736392370795,-6.6697251444782495,6.0,12.0
875,875,gs387,H3 Lu8 N8,-1.0337871244739385,13.593822986236956,-5.822755961131463,84.52300135061289,4.507484750133899,-6.271518526796694,8.0,3.0
876,876,gs373,H8 Lu8,-0.5132731045978289,15.492185940579493,-2.247814059420506,67.4628462786918,3.695626734710096,-4.383166777145803,0.0,8.0
